user_id,user_handle,email,referred_by_user_id,signup_date_key,country,region,age_band,acquisition_channel,preferred_language,marketing_opt_in
4482,viewer_04482,viewer04482@example.invalid,,20230629,Mexico,Latin America,18-24,Paid Social,Japanese,0
4483,viewer_04483,viewer04483@example.invalid,,20230814,Indonesia,APAC,45+,Search,French,1
4484,viewer_04484,viewer04484@example.invalid,,20250824,France,Europe,25-34,Referral,German,1
4485,viewer_04485,viewer04485@example.invalid,,20240904,Germany,Europe,13-17,Organic,Portuguese,0
4486,viewer_04486,viewer04486@example.invalid,,20240418,Brazil,Latin America,35-44,Creator,Spanish,1
4487,viewer_04487,viewer04487@example.invalid,4257,20230612,United States,North America,18-24,Paid Social,English,1
4488,viewer_04488,viewer04488@example.invalid,,20250326,Japan,APAC,45+,Search,Japanese,0
4489,viewer_04489,viewer04489@example.invalid,,20250110,Canada,North America,25-34,Referral,French,1
4490,viewer_04490,viewer04490@example.invalid,,20240211,Mexico,Latin America,13-17,Organic,German,1
4491,viewer_04491,viewer04491@example.invalid,,20231119,Indonesia,APAC,35-44,Creator,Portuguese,0
4492,viewer_04492,viewer04492@example.invalid,,20240805,France,Europe,18-24,Paid Social,Spanish,1
4493,viewer_04493,viewer04493@example.invalid,,20240704,Germany,Europe,45+,Search,English,1
4494,viewer_04494,viewer04494@example.invalid,4018,20250916,Brazil,Latin America,25-34,Referral,Japanese,0
4495,viewer_04495,viewer04495@example.invalid,,20240322,United States,North America,13-17,Organic,French,1
4496,viewer_04496,viewer04496@example.invalid,,20250526,Japan,APAC,35-44,Creator,German,1
4497,viewer_04497,viewer04497@example.invalid,,20230523,Canada,North America,18-24,Paid Social,Portuguese,0
4498,viewer_04498,viewer04498@example.invalid,,20230316,Mexico,Latin America,45+,Search,Spanish,1
4499,viewer_04499,viewer04499@example.invalid,,20240504,Indonesia,APAC,25-34,Referral,English,1
4500,viewer_04500,viewer04500@example.invalid,,20230726,France,Europe,13-17,Organic,Japanese,0
4501,viewer_04501,viewer04501@example.invalid,2006,20250520,Germany,Europe,35-44,Creator,French,1
4502,viewer_04502,viewer04502@example.invalid,,20231201,Brazil,Latin America,18-24,Paid Social,German,1
4503,viewer_04503,viewer04503@example.invalid,,20250330,United States,North America,45+,Search,Portuguese,0
4504,viewer_04504,viewer04504@example.invalid,,20250512,Japan,APAC,25-34,Referral,Spanish,1
4505,viewer_04505,viewer04505@example.invalid,,20250522,Canada,North America,13-17,Organic,English,1
4506,viewer_04506,viewer04506@example.invalid,,20231212,Mexico,Latin America,35-44,Creator,Japanese,0
4507,viewer_04507,viewer04507@example.invalid,,20240127,Indonesia,APAC,18-24,Paid Social,French,1
4508,viewer_04508,viewer04508@example.invalid,2390,20240901,France,Europe,45+,Search,German,1
4509,viewer_04509,viewer04509@example.invalid,,20231111,Germany,Europe,25-34,Referral,Portuguese,0
4510,viewer_04510,viewer04510@example.invalid,,20250626,Brazil,Latin America,13-17,Organic,Spanish,1
4511,viewer_04511,viewer04511@example.invalid,,20240121,United States,North America,35-44,Creator,English,1
4512,viewer_04512,viewer04512@example.invalid,,20240709,Japan,APAC,18-24,Paid Social,Japanese,0
4513,viewer_04513,viewer04513@example.invalid,,20241011,Canada,North America,45+,Search,French,1
4514,viewer_04514,viewer04514@example.invalid,,20240714,Mexico,Latin America,25-34,Referral,German,1
4515,viewer_04515,viewer04515@example.invalid,2433,20240324,Indonesia,APAC,13-17,Organic,Portuguese,0
4516,viewer_04516,viewer04516@example.invalid,,20240911,France,Europe,35-44,Creator,Spanish,1
4517,viewer_04517,viewer04517@example.invalid,,20241004,Germany,Europe,18-24,Paid Social,English,1
4518,viewer_04518,viewer04518@example.invalid,,20240909,Brazil,Latin America,45+,Search,Japanese,0
4519,viewer_04519,viewer04519@example.invalid,,20240118,United States,North America,25-34,Referral,French,1
4520,viewer_04520,viewer04520@example.invalid,,20240609,Japan,APAC,13-17,Organic,German,1
4521,viewer_04521,viewer04521@example.invalid,,20250625,Canada,North America,35-44,Creator,Portuguese,0
4522,viewer_04522,viewer04522@example.invalid,162,20240630,Mexico,Latin America,18-24,Paid Social,Spanish,1
4523,viewer_04523,viewer04523@example.invalid,,20240708,Indonesia,APAC,45+,Search,English,1
4524,viewer_04524,viewer04524@example.invalid,,20250501,France,Europe,25-34,Referral,Japanese,0
4525,viewer_04525,viewer04525@example.invalid,,20250617,Germany,Europe,13-17,Organic,French,1
4526,viewer_04526,viewer04526@example.invalid,,20240926,Brazil,Latin America,35-44,Creator,German,1
4527,viewer_04527,viewer04527@example.invalid,,20240516,United States,North America,18-24,Paid Social,Portuguese,0
4528,viewer_04528,viewer04528@example.invalid,,20250505,Japan,APAC,45+,Search,Spanish,1
4529,viewer_04529,viewer04529@example.invalid,1244,20231120,Canada,North America,25-34,Referral,English,1
4530,viewer_04530,viewer04530@example.invalid,,20231127,Mexico,Latin America,13-17,Organic,Japanese,0
4531,viewer_04531,viewer04531@example.invalid,,20240205,Indonesia,APAC,35-44,Creator,French,1
4532,viewer_04532,viewer04532@example.invalid,,20250126,France,Europe,18-24,Paid Social,German,1
4533,viewer_04533,viewer04533@example.invalid,,20241008,Germany,Europe,45+,Search,Portuguese,0
4534,viewer_04534,viewer04534@example.invalid,,20250223,Brazil,Latin America,25-34,Referral,Spanish,1
4535,viewer_04535,viewer04535@example.invalid,,20251008,United States,North America,13-17,Organic,English,1
4536,viewer_04536,viewer04536@example.invalid,1497,20240227,Japan,APAC,35-44,Creator,Japanese,0
4537,viewer_04537,viewer04537@example.invalid,,20231212,Canada,North America,18-24,Paid Social,French,1
4538,viewer_04538,viewer04538@example.invalid,,20240501,Mexico,Latin America,45+,Search,German,1
4539,viewer_04539,viewer04539@example.invalid,,20241105,Indonesia,APAC,25-34,Referral,Portuguese,0
4540,viewer_04540,viewer04540@example.invalid,,20241221,France,Europe,13-17,Organic,Spanish,1
4541,viewer_04541,viewer04541@example.invalid,,20250322,Germany,Europe,35-44,Creator,English,1
4542,viewer_04542,viewer04542@example.invalid,,20250223,Brazil,Latin America,18-24,Paid Social,Japanese,0
4543,viewer_04543,viewer04543@example.invalid,2269,20250930,United States,North America,45+,Search,French,1
4544,viewer_04544,viewer04544@example.invalid,,20230521,Japan,APAC,25-34,Referral,German,1
4545,viewer_04545,viewer04545@example.invalid,,20240102,Canada,North America,13-17,Organic,Portuguese,0
4546,viewer_04546,viewer04546@example.invalid,,20230509,Mexico,Latin America,35-44,Creator,Spanish,1
4547,viewer_04547,viewer04547@example.invalid,,20240831,Indonesia,APAC,18-24,Paid Social,English,1
4548,viewer_04548,viewer04548@example.invalid,,20250110,France,Europe,45+,Search,Japanese,0
4549,viewer_04549,viewer04549@example.invalid,,20241125,Germany,Europe,25-34,Referral,French,1
4550,viewer_04550,viewer04550@example.invalid,2572,20230325,Brazil,Latin America,13-17,Organic,German,1
4551,viewer_04551,viewer04551@example.invalid,,20240902,United States,North America,35-44,Creator,Portuguese,0
4552,viewer_04552,viewer04552@example.invalid,,20231230,Japan,APAC,18-24,Paid Social,Spanish,1
4553,viewer_04553,viewer04553@example.invalid,,20251202,Canada,North America,45+,Search,English,1
4554,viewer_04554,viewer04554@example.invalid,,20230417,Mexico,Latin America,25-34,Referral,Japanese,0
4555,viewer_04555,viewer04555@example.invalid,,20251027,Indonesia,APAC,13-17,Organic,French,1
4556,viewer_04556,viewer04556@example.invalid,,20250406,France,Europe,35-44,Creator,German,1
4557,viewer_04557,viewer04557@example.invalid,1353,20250824,Germany,Europe,18-24,Paid Social,Portuguese,0
4558,viewer_04558,viewer04558@example.invalid,,20230509,Brazil,Latin America,45+,Search,Spanish,1
4559,viewer_04559,viewer04559@example.invalid,,20240822,United States,North America,25-34,Referral,English,1
4560,viewer_04560,viewer04560@example.invalid,,20240120,Japan,APAC,13-17,Organic,Japanese,0
4561,viewer_04561,viewer04561@example.invalid,,20231112,Canada,North America,35-44,Creator,French,1
4562,viewer_04562,viewer04562@example.invalid,,20251201,Mexico,Latin America,18-24,Paid Social,German,1
4563,viewer_04563,viewer04563@example.invalid,,20250521,Indonesia,APAC,45+,Search,Portuguese,0
4564,viewer_04564,viewer04564@example.invalid,2347,20240927,France,Europe,25-34,Referral,Spanish,1
4565,viewer_04565,viewer04565@example.invalid,,20250125,Germany,Europe,13-17,Organic,English,1
4566,viewer_04566,viewer04566@example.invalid,,20230626,Brazil,Latin America,35-44,Creator,Japanese,0
4567,viewer_04567,viewer04567@example.invalid,,20240907,United States,North America,18-24,Paid Social,French,1
4568,viewer_04568,viewer04568@example.invalid,,20231225,Japan,APAC,45+,Search,German,1
4569,viewer_04569,viewer04569@example.invalid,,20250822,Canada,North America,25-34,Referral,Portuguese,0
4570,viewer_04570,viewer04570@example.invalid,,20251027,Mexico,Latin America,13-17,Organic,Spanish,1
4571,viewer_04571,viewer04571@example.invalid,321,20240830,Indonesia,APAC,35-44,Creator,English,1
4572,viewer_04572,viewer04572@example.invalid,,20230214,France,Europe,18-24,Paid Social,Japanese,0
4573,viewer_04573,viewer04573@example.invalid,,20251107,Germany,Europe,45+,Search,French,1
4574,viewer_04574,viewer04574@example.invalid,,20240121,Brazil,Latin America,25-34,Referral,German,1
4575,viewer_04575,viewer04575@example.invalid,,20240111,United States,North America,13-17,Organic,Portuguese,0
4576,viewer_04576,viewer04576@example.invalid,,20230716,Japan,APAC,35-44,Creator,Spanish,1
4577,viewer_04577,viewer04577@example.invalid,,20250812,Canada,North America,18-24,Paid Social,English,1
4578,viewer_04578,viewer04578@example.invalid,3667,20240707,Mexico,Latin America,45+,Search,Japanese,0
4579,viewer_04579,viewer04579@example.invalid,,20250505,Indonesia,APAC,25-34,Referral,French,1
4580,viewer_04580,viewer04580@example.invalid,,20240130,France,Europe,13-17,Organic,German,1
4581,viewer_04581,viewer04581@example.invalid,,20240822,Germany,Europe,35-44,Creator,Portuguese,0
4582,viewer_04582,viewer04582@example.invalid,,20250401,Brazil,Latin America,18-24,Paid Social,Spanish,1
4583,viewer_04583,viewer04583@example.invalid,,20230222,United States,North America,45+,Search,English,1
4584,viewer_04584,viewer04584@example.invalid,,20230819,Japan,APAC,25-34,Referral,Japanese,0
4585,viewer_04585,viewer04585@example.invalid,973,20250120,Canada,North America,13-17,Organic,French,1
4586,viewer_04586,viewer04586@example.invalid,,20230115,Mexico,Latin America,35-44,Creator,German,1
4587,viewer_04587,viewer04587@example.invalid,,20250106,Indonesia,APAC,18-24,Paid Social,Portuguese,0
4588,viewer_04588,viewer04588@example.invalid,,20231221,France,Europe,45+,Search,Spanish,1
4589,viewer_04589,viewer04589@example.invalid,,20250728,Germany,Europe,25-34,Referral,English,1
4590,viewer_04590,viewer04590@example.invalid,,20250718,Brazil,Latin America,13-17,Organic,Japanese,0
4591,viewer_04591,viewer04591@example.invalid,,20250624,United States,North America,35-44,Creator,French,1
4592,viewer_04592,viewer04592@example.invalid,2148,20250531,Japan,APAC,18-24,Paid Social,German,1
4593,viewer_04593,viewer04593@example.invalid,,20250806,Canada,North America,45+,Search,Portuguese,0
4594,viewer_04594,viewer04594@example.invalid,,20230411,Mexico,Latin America,25-34,Referral,Spanish,1
4595,viewer_04595,viewer04595@example.invalid,,20240321,Indonesia,APAC,13-17,Organic,English,1
4596,viewer_04596,viewer04596@example.invalid,,20240108,France,Europe,35-44,Creator,Japanese,0
4597,viewer_04597,viewer04597@example.invalid,,20230221,Germany,Europe,18-24,Paid Social,French,1
4598,viewer_04598,viewer04598@example.invalid,,20250420,Brazil,Latin America,45+,Search,German,1
4599,viewer_04599,viewer04599@example.invalid,1817,20250205,United States,North America,25-34,Referral,Portuguese,0
4600,viewer_04600,viewer04600@example.invalid,,20250329,Japan,APAC,13-17,Organic,Spanish,1
4601,viewer_04601,viewer04601@example.invalid,,20231130,Canada,North America,35-44,Creator,English,1
4602,viewer_04602,viewer04602@example.invalid,,20230102,Mexico,Latin America,18-24,Paid Social,Japanese,0
4603,viewer_04603,viewer04603@example.invalid,,20241118,Indonesia,APAC,45+,Search,French,1
4604,viewer_04604,viewer04604@example.invalid,,20250907,France,Europe,25-34,Referral,German,1
4605,viewer_04605,viewer04605@example.invalid,,20240614,Germany,Europe,13-17,Organic,Portuguese,0
4606,viewer_04606,viewer04606@example.invalid,542,20250914,Brazil,Latin America,35-44,Creator,Spanish,1
4607,viewer_04607,viewer04607@example.invalid,,20231012,United States,North America,18-24,Paid Social,English,1
4608,viewer_04608,viewer04608@example.invalid,,20231118,Japan,APAC,45+,Search,Japanese,0
4609,viewer_04609,viewer04609@example.invalid,,20240504,Canada,North America,25-34,Referral,French,1
4610,viewer_04610,viewer04610@example.invalid,,20250717,Mexico,Latin America,13-17,Organic,German,1
4611,viewer_04611,viewer04611@example.invalid,,20250427,Indonesia,APAC,35-44,Creator,Portuguese,0
4612,viewer_04612,viewer04612@example.invalid,,20230924,France,Europe,18-24,Paid Social,Spanish,1
4613,viewer_04613,viewer04613@example.invalid,4464,20240630,Germany,Europe,45+,Search,English,1
4614,viewer_04614,viewer04614@example.invalid,,20230312,Brazil,Latin America,25-34,Referral,Japanese,0
4615,viewer_04615,viewer04615@example.invalid,,20230203,United States,North America,13-17,Organic,French,1
4616,viewer_04616,viewer04616@example.invalid,,20240703,Japan,APAC,35-44,Creator,German,1
4617,viewer_04617,viewer04617@example.invalid,,20230108,Canada,North America,18-24,Paid Social,Portuguese,0
4618,viewer_04618,viewer04618@example.invalid,,20230929,Mexico,Latin America,45+,Search,Spanish,1
4619,viewer_04619,viewer04619@example.invalid,,20241205,Indonesia,APAC,25-34,Referral,English,1
4620,viewer_04620,viewer04620@example.invalid,2013,20240803,France,Europe,13-17,Organic,Japanese,0
4621,viewer_04621,viewer04621@example.invalid,,20231230,Germany,Europe,35-44,Creator,French,1
4622,viewer_04622,viewer04622@example.invalid,,20241025,Brazil,Latin America,18-24,Paid Social,German,1
4623,viewer_04623,viewer04623@example.invalid,,20231203,United States,North America,45+,Search,Portuguese,0
4624,viewer_04624,viewer04624@example.invalid,,20230219,Japan,APAC,25-34,Referral,Spanish,1
4625,viewer_04625,viewer04625@example.invalid,,20230519,Canada,North America,13-17,Organic,English,1
4626,viewer_04626,viewer04626@example.invalid,,20240105,Mexico,Latin America,35-44,Creator,Japanese,0
4627,viewer_04627,viewer04627@example.invalid,3708,20231022,Indonesia,APAC,18-24,Paid Social,French,1
4628,viewer_04628,viewer04628@example.invalid,,20250721,France,Europe,45+,Search,German,1
4629,viewer_04629,viewer04629@example.invalid,,20230517,Germany,Europe,25-34,Referral,Portuguese,0
4630,viewer_04630,viewer04630@example.invalid,,20230203,Brazil,Latin America,13-17,Organic,Spanish,1
4631,viewer_04631,viewer04631@example.invalid,,20230322,United States,North America,35-44,Creator,English,1
4632,viewer_04632,viewer04632@example.invalid,,20251102,Japan,APAC,18-24,Paid Social,Japanese,0
4633,viewer_04633,viewer04633@example.invalid,,20231221,Canada,North America,45+,Search,French,1
4634,viewer_04634,viewer04634@example.invalid,2085,20250224,Mexico,Latin America,25-34,Referral,German,1
4635,viewer_04635,viewer04635@example.invalid,,20231220,Indonesia,APAC,13-17,Organic,Portuguese,0
4636,viewer_04636,viewer04636@example.invalid,,20231117,France,Europe,35-44,Creator,Spanish,1
4637,viewer_04637,viewer04637@example.invalid,,20250428,Germany,Europe,18-24,Paid Social,English,1
4638,viewer_04638,viewer04638@example.invalid,,20250114,Brazil,Latin America,45+,Search,Japanese,0
4639,viewer_04639,viewer04639@example.invalid,,20250708,United States,North America,25-34,Referral,French,1
4640,viewer_04640,viewer04640@example.invalid,,20240127,Japan,APAC,13-17,Organic,German,1
4641,viewer_04641,viewer04641@example.invalid,2993,20250426,Canada,North America,35-44,Creator,Portuguese,0
4642,viewer_04642,viewer04642@example.invalid,,20230522,Mexico,Latin America,18-24,Paid Social,Spanish,1
4643,viewer_04643,viewer04643@example.invalid,,20240724,Indonesia,APAC,45+,Search,English,1
4644,viewer_04644,viewer04644@example.invalid,,20240208,France,Europe,25-34,Referral,Japanese,0
4645,viewer_04645,viewer04645@example.invalid,,20250414,Germany,Europe,13-17,Organic,French,1
4646,viewer_04646,viewer04646@example.invalid,,20230111,Brazil,Latin America,35-44,Creator,German,1
4647,viewer_04647,viewer04647@example.invalid,,20241222,United States,North America,18-24,Paid Social,Portuguese,0
4648,viewer_04648,viewer04648@example.invalid,3370,20231212,Japan,APAC,45+,Search,Spanish,1
4649,viewer_04649,viewer04649@example.invalid,,20241020,Canada,North America,25-34,Referral,English,1
4650,viewer_04650,viewer04650@example.invalid,,20230908,Mexico,Latin America,13-17,Organic,Japanese,0
